test_name,epochs,reward,epsilon,epsilon_min,espilon_decay ,gamma,memory_size,BATCH_SIZE size,STEP_BETWEEN_STATE,TRAINING_FREQUENCY,TARGET_UPDATE_FREQUENCY,MIN_FRAME_FOR_NEG_REWARD
alex7,670,14.139130434782622,0.35150798586723914,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,680,3.2695652173913285,0.34766067307894,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,690,3.26956521739128,0.34282493457591334,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,700,14.139130434782533,0.33839485296807126,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,710,17.762318840579645,0.33135917592813624,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,720,14.139130434782551,0.32707725812456445,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,730,12.139130434782505,0.3222052939901265,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,740,45.54782608695645,0.31708849407160733,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,750,67.31014492753656,0.31111772878333877,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,760,16.162318840579637,0.3043445300918083,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,770,31.478260869565077,0.2989126458468155,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,780,17.762318840579635,0.2938715804362218,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,790,41.52463768115955,0.2880496508334416,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,800,51.61739130434799,0.2806532314066613,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,810,107.61159420289923,0.2750931723032361,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,820,153.5362318840577,0.27018336082054484,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,830,6.892753623188396,0.2666919743524145,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,840,21.385507246376736,0.26062506205294395,0.1,0.999,0.97,1000,32,4,10,15,50
alex7,850,142.2434782608692,0.25597347469571885,0.1,0.999,0.97,1000,32,4,10,15,50
