test_name,epochs,reward,epsilon,epsilon_min,espilon_decay ,gamma,memory_size,BATCH_SIZE size,STEP_BETWEEN_STATE,TRAINING_FREQUENCY,TARGET_UPDATE_FREQUENCY,MIN_FRAME_FOR_NEG_REWARD
alex3,0,-0.3034482758620438,0.9995,0.1,0.9995,1.05,2000,16,4,1,10,60
alex3,0,-0.3034482758620438,0.9995,0.1,0.9995,1.05,2000,16,4,1,10,60
alex3,10,9.034482758620708,0.8636940884108993,0.1,0.9995,1.05,2000,16,4,1,10,60
alex3,20,16.78620689655166,0.7474612800978938,0.1,0.9995,1.05,2000,16,4,1,10,60
